ID;"Active (0/1)";"Name *";"Parent category";"Root category (0/1)";Description;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
418;1;Electrodomésticos;403;0;Electrodomésticos;Electrodomésticos;Electrodomésticos;Electrodomésticos;" ";
419;1;"Electrodomésticos de baño";418;0;"Electrodomésticos de baño";"Electrodomésticos de baño";"Electrodomésticos de baño";"Electrodomésticos de baño";" ";
420;1;"Limpieza del hogar";418;0;"Limpieza del hogar";"Limpieza del hogar";"Limpieza del hogar";"Limpieza del hogar";" ";
421;1;"Planchas de la ropa";418;0;"Planchas de la ropa";"Planchas de la ropa";"Planchas de la ropa";"Planchas de la ropa";" ";
422;1;"Máquinas de coser";418;0;"Máquinas de coser";"Máquinas de coser";"Máquinas de coser";"Máquinas de coser";" ";
423;1;"Termómetros y estaciones metereológicas";418;0;"Termómetros y estaciones metereológicas";"Termómetros y estaciones metereológicas";"Termómetros y estaciones metereológicas";"Termómetros y estaciones metereológicas";" ";
424;1;"Limpiadores profesionales HG";403;0;"Limpiadores profesionales HG";"Limpiadores profesionales HG";"Limpiadores profesionales HG";"Limpiadores profesionales HG";" ";
425;1;"Limpiadores para baldosas";424;0;"Limpiadores para baldosas";"Limpiadores para baldosas";"Limpiadores para baldosas";"Limpiadores para baldosas";" ";
426;1;"Limpiadores para mármol";424;0;"Limpiadores para mármol";"Limpiadores para mármol";"Limpiadores para mármol";"Limpiadores para mármol";" ";
427;1;"Limpiadores para parquet";424;0;"Limpiadores para parquet";"Limpiadores para parquet";"Limpiadores para parquet";"Limpiadores para parquet";" ";
428;1;"Limpiadores para suelo terracota";424;0;"Limpiadores para suelo terracota";"Limpiadores para suelo terracota";"Limpiadores para suelo terracota";"Limpiadores para suelo terracota";" ";
429;1;"Limpiadores para suelo laminado";424;0;"Limpiadores para suelo laminado";"Limpiadores para suelo laminado";"Limpiadores para suelo laminado";"Limpiadores para suelo laminado";" ";
430;1;"Limpiadores de cocinas y baños";424;0;"Limpiadores de cocinas y baños";"Limpiadores de cocinas y baños";"Limpiadores de cocinas y baños";"Limpiadores de cocinas y baños";" ";
431;1;"Desatascadores HG";424;0;"Desatascadores HG";"Desatascadores HG";"Desatascadores HG";"Desatascadores HG";" ";
432;1;"Limpiadores antical y antimoho";424;0;"Limpiadores antical y antimoho";"Limpiadores antical y antimoho";"Limpiadores antical y antimoho";"Limpiadores antical y antimoho";" ";
433;1;"Limpiadores de cemento";424;0;"Limpiadores de cemento";"Limpiadores de cemento";"Limpiadores de cemento";"Limpiadores de cemento";" ";
434;1;"Limpiadores específicos HG";424;0;"Limpiadores específicos HG";"Limpiadores específicos HG";"Limpiadores específicos HG";"Limpiadores específicos HG";" ";
435;1;"Tablas de planchar";403;0;"Tablas de planchar";"Tablas de planchar";"Tablas de planchar";"Tablas de planchar";" ";
436;1;"Tablas de planchado";435;0;"Tablas de planchado";"Tablas de planchado";"Tablas de planchado";"Tablas de planchado";" ";
437;1;"Fundas de planchar";435;0;"Fundas de planchar";"Fundas de planchar";"Fundas de planchar";"Fundas de planchar";" ";
438;1;"Bolsas y fundas protectoras";403;0;"Bolsas y fundas protectoras";"Bolsas y fundas protectoras";"Bolsas y fundas protectoras";"Bolsas y fundas protectoras";" ";
439;1;"Cestas para la ropa";403;0;"Cestas para la ropa";"Cestas para la ropa";"Cestas para la ropa";"Cestas para la ropa";" ";
440;1;"Alfombras y felpudos";403;0;"Alfombras y felpudos";"Alfombras y felpudos";"Alfombras y felpudos";"Alfombras y felpudos";" ";
441;1;"Alfombras de cocina";440;0;"Alfombras de cocina";"Alfombras de cocina";"Alfombras de cocina";"Alfombras de cocina";" ";
442;1;Felpudos;440;0;Felpudos;Felpudos;Felpudos;Felpudos;" ";
443;1;"Cortinas, estores y rieles";403;0;"Cortinas, estores y rieles";"Cortinas, estores y rieles";"Cortinas, estores y rieles";"Cortinas, estores y rieles";" ";
444;1;Estores;443;0;Estores;Estores;Estores;Estores;" ";
445;1;"Barras de cortinas";443;0;"Barras de cortinas";"Barras de cortinas";"Barras de cortinas";"Barras de cortinas";" ";
446;1;Cortinas;443;0;Cortinas;Cortinas;Cortinas;Cortinas;" ";
447;1;"Cuadros, Marcos y Vinilos";403;0;"Cuadros, Marcos y Vinilos";"Cuadros, Marcos y Vinilos";"Cuadros, Marcos y Vinilos";"Cuadros, Marcos y Vinilos";" ";
448;1;"Cajas y baúles";403;0;"Cajas y baúles";"Cajas y baúles";"Cajas y baúles";"Cajas y baúles";" ";
449;1;"Baules y Puffs";448;0;"Baules y Puffs";"Baules y Puffs";"Baules y Puffs";"Baules y Puffs";" ";
450;1;"Cajas y organizadores";448;0;"Cajas y organizadores";"Cajas y organizadores";"Cajas y organizadores";"Cajas y organizadores";" ";
451;1;"Cajas decorativas";448;0;"Cajas decorativas";"Cajas decorativas";"Cajas decorativas";"Cajas decorativas";" ";
452;1;"Almacenaje para armarios y muebles";448;0;"Almacenaje para armarios y muebles";"Almacenaje para armarios y muebles";"Almacenaje para armarios y muebles";"Almacenaje para armarios y muebles";" ";
453;1;"Cajas y organizadores infantiles";448;0;"Cajas y organizadores infantiles";"Cajas y organizadores infantiles";"Cajas y organizadores infantiles";"Cajas y organizadores infantiles";" ";
454;1;"Cajas de madera";448;0;"Cajas de madera";"Cajas de madera";"Cajas de madera";"Cajas de madera";" ";
455;1;"Perchas y percheros";403;0;"Perchas y percheros";"Perchas y percheros";"Perchas y percheros";"Perchas y percheros";" ";
456;1;"Artículos de Limpieza";403;0;"Artículos de Limpieza";"Artículos de Limpieza";"Artículos de Limpieza";"Artículos de Limpieza";" ";
457;1;"Limpiacristales y Rascadores";456;0;"Limpiacristales y Rascadores";"Limpiacristales y Rascadores";"Limpiacristales y Rascadores";"Limpiacristales y Rascadores";" ";
458;1;"Bayetas, Estropajos y Esponjas";456;0;"Bayetas, Estropajos y Esponjas";"Bayetas, Estropajos y Esponjas";"Bayetas, Estropajos y Esponjas";"Bayetas, Estropajos y Esponjas";" ";
459;1;"Cubos y barreños";456;0;"Cubos y barreños";"Cubos y barreños";"Cubos y barreños";"Cubos y barreños";" ";
460;1;"Escoba, Fregona, Mopa, Recogedor";456;0;"Escoba, Fregona, Mopa, Recogedor";"Escoba, Fregona, Mopa, Recogedor";"Escoba, Fregona, Mopa, Recogedor";"Escoba, Fregona, Mopa, Recogedor";" ";
461;1;"Ambientadores y Absorbe Humedad";456;0;"Ambientadores y Absorbe Humedad";"Ambientadores y Absorbe Humedad";"Ambientadores y Absorbe Humedad";"Ambientadores y Absorbe Humedad";" ";
462;1;Pulimentos;456;0;Pulimentos;Pulimentos;Pulimentos;Pulimentos;" ";
463;1;"Productos Químicos";456;0;"Productos Químicos";"Productos Químicos";"Productos Químicos";"Productos Químicos";" ";
464;1;Quitapelusas;456;0;Quitapelusas;Quitapelusas;Quitapelusas;Quitapelusas;" ";
465;1;Electrónica;403;0;Electrónica;Electrónica;Electrónica;Electrónica;" ";
466;1;Domótica;465;0;Domótica;Domótica;Domótica;Domótica;" ";
467;1;Telefonía;465;0;Telefonía;Telefonía;Telefonía;Telefonía;" ";
468;1;"Accesorios para dispositivos móviles";465;0;"Accesorios para dispositivos móviles";"Accesorios para dispositivos móviles";"Accesorios para dispositivos móviles";"Accesorios para dispositivos móviles";" ";
469;1;Televisión;465;0;Televisión;Televisión;Televisión;Televisión;" ";
470;1;"Timbres, Sirenas y Videoporteros";465;0;"Timbres, Sirenas y Videoporteros";"Timbres, Sirenas y Videoporteros";"Timbres, Sirenas y Videoporteros";"Timbres, Sirenas y Videoporteros";" ";
471;1;"Radios digitales y transistores";465;0;"Radios digitales y transistores";"Radios digitales y transistores";"Radios digitales y transistores";"Radios digitales y transistores";" ";
472;1;"Relojes y despertadores";403;0;"Relojes y despertadores";"Relojes y despertadores";"Relojes y despertadores";"Relojes y despertadores";" ";
473;1;Gadgets;403;0;Gadgets;Gadgets;Gadgets;Gadgets;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
474;1;"Herramientas manuales";2;0;"Herramientas manuales";"Herramientas manuales";"Herramientas manuales";"Herramientas manuales";" ";" "
475;1;"Alicates y tenazas";474;0;"Alicates y tenazas";"Alicates y tenazas";"Alicates y tenazas";"Alicates y tenazas";" ";
476;1;Alicates;475;0;Alicates;Alicates;Alicates;Alicates;" ";
477;1;Cortatubos;475;0;Cortatubos;Cortatubos;Cortatubos;Cortatubos;" ";
478;1;"Espejo de mecánico";475;0;"Espejo de mecánico";"Espejo de mecánico";"Espejo de mecánico";"Espejo de mecánico";" ";
479;1;"Juego de alicates";475;0;"Juego de alicates";"Juego de alicates";"Juego de alicates";"Juego de alicates";" ";
480;1;"Pinzas de precision";475;0;"Pinzas de precision";"Pinzas de precision";"Pinzas de precision";"Pinzas de precision";" ";
481;1;"Prensa terminales";475;0;"Prensa terminales";"Prensa terminales";"Prensa terminales";"Prensa terminales";" ";
482;1;Tenazas;475;0;Tenazas;Tenazas;Tenazas;Tenazas;" ";
483;1;Destornilladores;474;0;Destornilladores;Destornilladores;Destornilladores;Destornilladores;" ";
484;1;"Destornilladores de boca cuadrada";483;0;"Destornilladores de boca cuadrada";"Destornilladores de boca cuadrada";"Destornilladores de boca cuadrada";"Destornilladores de boca cuadrada";" ";
485;1;"Destornilladores de boca plana";483;0;"Destornilladores de boca plana";"Destornilladores de boca plana";"Destornilladores de boca plana";"Destornilladores de boca plana";" ";
486;1;"Destornilladores de electricista";483;0;"Destornilladores de electricista";"Destornilladores de electricista";"Destornilladores de electricista";"Destornilladores de electricista";" ";
487;1;"Destornilladores hexagonal-bola";483;0;"Destornilladores hexagonal-bola";"Destornilladores hexagonal-bola";"Destornilladores hexagonal-bola";"Destornilladores hexagonal-bola";" ";
488;1;"Destornilladores mecánicos";483;0;"Destornilladores mecánicos";"Destornilladores mecánicos";"Destornilladores mecánicos";"Destornilladores mecánicos";" ";
489;1;"Destornilladores phillips";483;0;"Destornilladores phillips";"Destornilladores phillips";"Destornilladores phillips";"Destornilladores phillips";" ";
490;1;"Destornilladores pozidriv";483;0;"Destornilladores pozidriv";"Destornilladores pozidriv";"Destornilladores pozidriv";"Destornilladores pozidriv";" ";
491;1;"Destornilladores torx";483;0;"Destornilladores torx";"Destornilladores torx";"Destornilladores torx";"Destornilladores torx";" ";
492;1;"Destornilladores portapuntas";483;0;"Destornilladores portapuntas";"Destornilladores portapuntas";"Destornilladores portapuntas";"Destornilladores portapuntas";" ";
493;1;"Destornilladores Tri-wing";483;0;"Destornilladores Tri-wing";"Destornilladores Tri-wing";"Destornilladores Tri-wing";"Destornilladores Tri-wing";" ";
494;1;"Destornilladores de vaso hexagonal";483;0;"Destornilladores de vaso hexagonal";"Destornilladores de vaso hexagonal";"Destornilladores de vaso hexagonal";"Destornilladores de vaso hexagonal";" ";
495;1;"Juego destornilladores";483;0;"Juego destornilladores";"Juego destornilladores";"Juego destornilladores";"Juego destornilladores";" ";
496;1;Verificadores;483;0;Verificadores;Verificadores;Verificadores;Verificadores;" ";
497;1;Varillas;483;0;Varillas;Varillas;Varillas;Varillas;" ";
498;1;Puntas;483;0;Puntas;Puntas;Puntas;Puntas;" ";
499;1;Llaves;474;0;Llaves;Llaves;Llaves;Llaves;" ";
500;1;"Llaves de vaso";499;0;"Llaves de vaso";"Llaves de vaso";"Llaves de vaso";"Llaves de vaso";" ";
501;1;"Juego de llaves de vaso";499;0;"Juego de llaves de vaso";"Juego de llaves de vaso";"Juego de llaves de vaso";"Juego de llaves de vaso";" ";
502;1;"Llaves ajustables";499;0;"Llaves ajustables";"Llaves ajustables";"Llaves ajustables";"Llaves ajustables";" ";
503;1;"Llaves fijas";499;0;"Llaves fijas";"Llaves fijas";"Llaves fijas";"Llaves fijas";" ";
504;1;"Llaves de carraca";499;0;"Llaves de carraca";"Llaves de carraca";"Llaves de carraca";"Llaves de carraca";" ";
505;1;"Llaves allen";499;0;"Llaves allen";"Llaves allen";"Llaves allen";"Llaves allen";" ";
506;1;"Llaves de pipa";499;0;"Llaves de pipa";"Llaves de pipa";"Llaves de pipa";"Llaves de pipa";" ";
507;1;"Llaves acodadas";499;0;"Llaves acodadas";"Llaves acodadas";"Llaves acodadas";"Llaves acodadas";" ";
508;1;"Llaves combinadas";499;0;"Llaves combinadas";"Llaves combinadas";"Llaves combinadas";"Llaves combinadas";" ";
509;1;"Llaves de tubo";499;0;"Llaves de tubo";"Llaves de tubo";"Llaves de tubo";"Llaves de tubo";" ";
510;1;"Llaves hexagonales";499;0;"Llaves hexagonales";"Llaves hexagonales";"Llaves hexagonales";"Llaves hexagonales";" ";
511;1;"Llaves Torx";499;0;"Llaves Torx";"Llaves Torx";"Llaves Torx";"Llaves Torx";" ";
512;1;"Martillos y mazas";474;0;"Martillos y mazas";"Martillos y mazas";"Martillos y mazas";"Martillos y mazas";" ";
513;1;Mazas;512;0;Mazas;Mazas;Mazas;Mazas;" ";
514;1;Martillos;512;0;Martillos;Martillos;Martillos;Martillos;" ";
515;1;"Limas y escofinas";474;0;"Limas y escofinas";"Limas y escofinas";"Limas y escofinas";"Limas y escofinas";" ";
516;1;Limas;515;0;Limas;Limas;Limas;Limas;" ";
517;1;Escofinas;515;0;Escofinas;Escofinas;Escofinas;Escofinas;" ";
518;1;"Mangos para limas y escofinas, y cepillos.";515;0;"Mangos para limas y escofinas, y cepillos.";"Mangos para limas y escofinas, y cepillos.";"Mangos para limas y escofinas, y cepillos.";"Mangos para limas y escofinas, y cepillos.";" ";
519;1;"Botadores y sacabocados";474;0;"Botadores y sacabocados";"Botadores y sacabocados";"Botadores y sacabocados";"Botadores y sacabocados";" ";
520;1;Sacabocados;519;0;Sacabocados;Sacabocados;Sacabocados;Sacabocados;" ";
521;1;Botadores;519;0;Botadores;Botadores;Botadores;Botadores;" ";
522;1;Punzones;519;0;Punzones;Punzones;Punzones;Punzones;" ";
523;1;"Sierras y consumibles";474;0;"Sierras y consumibles";"Sierras y consumibles";"Sierras y consumibles";"Sierras y consumibles";" ";
524;1;Serruchos;523;0;Serruchos;Serruchos;Serruchos;Serruchos;" ";
525;1;Sierras;523;0;Sierras;Sierras;Sierras;Sierras;" ";
526;1;"Consumibles sierras y guias";523;0;"Consumibles sierras y guias";"Consumibles sierras y guias";"Consumibles sierras y guias";"Consumibles sierras y guias";" ";
527;1;"Cúters, navajas y tijeras";474;0;"Cúters, navajas y tijeras";"Cúters, navajas y tijeras";"Cúters, navajas y tijeras";"Cúters, navajas y tijeras";" ";
528;1;Cúter;527;0;Cúter;Cúter;Cúter;Cúter;" ";
529;1;"Navajas / cuchillos";527;0;"Navajas / cuchillos";"Navajas / cuchillos";"Navajas / cuchillos";"Navajas / cuchillos";" ";
530;1;Tijeras;527;0;Tijeras;Tijeras;Tijeras;Tijeras;" ";
531;1;"Útiles de medida de precisión";474;0;"Útiles de medida de precisión";"Útiles de medida de precisión";"Útiles de medida de precisión";"Útiles de medida de precisión";" ";
532;1;Calibres;531;0;Calibres;Calibres;Calibres;Calibres;" ";
533;1;Compás;531;0;Compás;Compás;Compás;Compás;" ";
534;1;"Transportadores de angulos";531;0;"Transportadores de angulos";"Transportadores de angulos";"Transportadores de angulos";"Transportadores de angulos";" ";
535;1;"Instrumental digital";531;0;"Instrumental digital";"Instrumental digital";"Instrumental digital";"Instrumental digital";" ";
536;1;Galgas;531;0;Galgas;Galgas;Galgas;Galgas;" ";
537;1;Niveles;531;0;Niveles;Niveles;Niveles;Niveles;" ";
538;1;"Medidores láser";531;0;"Medidores láser";"Medidores láser";"Medidores láser";"Medidores láser";" ";
539;1;Micrómetros;531;0;Micrómetros;Micrómetros;Micrómetros;Micrómetros;" ";
540;1;"Escuadras y reglas";474;0;"Escuadras y reglas";"Escuadras y reglas";"Escuadras y reglas";"Escuadras y reglas";" ";
541;1;Escuadras;540;0;Escuadras;Escuadras;Escuadras;Escuadras;" ";
542;1;Reglas;540;0;Reglas;Reglas;Reglas;Reglas;" ";
543;1;Flexómetros;474;0;Flexómetros;Flexómetros;Flexómetros;Flexómetros;" ";
544;1;"Cintas metricas";543;0;"Cintas metricas";"Cintas metricas";"Cintas metricas";"Cintas metricas";" ";
545;1;flexometros;543;0;flexometros;flexometros;flexometros;flexometros;" ";
546;1;"Niveles de construcción";474;0;"Niveles de construcción";"Niveles de construcción";"Niveles de construcción";"Niveles de construcción";" ";
547;1;"Tiralíneas y marcaje";474;0;"Tiralíneas y marcaje";"Tiralíneas y marcaje";"Tiralíneas y marcaje";"Tiralíneas y marcaje";" ";
548;1;"Marcadores manuales";547;0;"Marcadores manuales";"Marcadores manuales";"Marcadores manuales";"Marcadores manuales";" ";
549;1;"Cordeles y tiralineas";547;0;"Cordeles y tiralineas";"Cordeles y tiralineas";"Cordeles y tiralineas";"Cordeles y tiralineas";" ";
550;1;"Sargentos y pinzas";474;0;"Sargentos y pinzas";"Sargentos y pinzas";"Sargentos y pinzas";"Sargentos y pinzas";" ";
551;1;"Tornillos de apriete";550;0;"Tornillos de apriete";"Tornillos de apriete";"Tornillos de apriete";"Tornillos de apriete";" ";
552;1;"Pinzas de apriete";550;0;"Pinzas de apriete";"Pinzas de apriete";"Pinzas de apriete";"Pinzas de apriete";" ";
553;1;"Remachadoras y remaches";474;0;"Remachadoras y remaches";"Remachadoras y remaches";"Remachadoras y remaches";"Remachadoras y remaches";" ";
554;1;"Grapadoras y clavadoras";474;0;"Grapadoras y clavadoras";"Grapadoras y clavadoras";"Grapadoras y clavadoras";"Grapadoras y clavadoras";" ";
555;1;"Estuches de herramientas";474;0;"Estuches de herramientas";"Estuches de herramientas";"Estuches de herramientas";"Estuches de herramientas";" ";
556;1;"Cajas de herramientas";474;0;"Cajas de herramientas";"Cajas de herramientas";"Cajas de herramientas";"Cajas de herramientas";" ";
557;1;"Bolsas porta herramientas";556;0;"Bolsas porta herramientas";"Bolsas porta herramientas";"Bolsas porta herramientas";"Bolsas porta herramientas";" ";
558;1;"Caja herramientas de plástico";556;0;"Caja herramientas de plástico";"Caja herramientas de plástico";"Caja herramientas de plástico";"Caja herramientas de plástico";" ";
559;1;"Caja herramientas de metal";556;0;"Caja herramientas de metal";"Caja herramientas de metal";"Caja herramientas de metal";"Caja herramientas de metal";" ";
560;1;"Talleres móviles";556;0;"Talleres móviles";"Talleres móviles";"Talleres móviles";"Talleres móviles";" ";
561;1;"Clasificadores de herramientas";556;0;"Clasificadores de herramientas";"Clasificadores de herramientas";"Clasificadores de herramientas";"Clasificadores de herramientas";" ";
562;1;Gavetas;556;0;Gavetas;Gavetas;Gavetas;Gavetas;" ";
563;1;"Extractores manuales y mecanicos";474;0;"Extractores manuales y mecanicos";"Extractores manuales y mecanicos";"Extractores manuales y mecanicos";"Extractores manuales y mecanicos";" ";
564;1;"accesorios extraccion";563;0;"accesorios extraccion";"accesorios extraccion";"accesorios extraccion";"accesorios extraccion";" ";
565;1;"extractores accion tijera";563;0;"extractores accion tijera";"extractores accion tijera";"extractores accion tijera";"extractores accion tijera";" ";
566;1;"extractores autocentrantes";563;0;"extractores autocentrantes";"extractores autocentrantes";"extractores autocentrantes";"extractores autocentrantes";" ";
567;1;"extractores autogrip";563;0;"extractores autogrip";"extractores autogrip";"extractores autogrip";"extractores autogrip";" ";
568;1;"extractores con abrazadera lateral";563;0;"extractores con abrazadera lateral";"extractores con abrazadera lateral";"extractores con abrazadera lateral";"extractores con abrazadera lateral";" ";
569;1;"extractores con husillo hidraulico";563;0;"extractores con husillo hidraulico";"extractores con husillo hidraulico";"extractores con husillo hidraulico";"extractores con husillo hidraulico";" ";
570;1;"extractores de alcance preajustable";563;0;"extractores de alcance preajustable";"extractores de alcance preajustable";"extractores de alcance preajustable";"extractores de alcance preajustable";" ";
571;1;"extractores de percusion";563;0;"extractores de percusion";"extractores de percusion";"extractores de percusion";"extractores de percusion";" ";
572;1;"extractores de rodamientos";563;0;"extractores de rodamientos";"extractores de rodamientos";"extractores de rodamientos";"extractores de rodamientos";" ";
573;1;"extractores patas articuladas";563;0;"extractores patas articuladas";"extractores patas articuladas";"extractores patas articuladas";"extractores patas articuladas";" ";
574;1;"extractores universales dos patas";563;0;"extractores universales dos patas";"extractores universales dos patas";"extractores universales dos patas";"extractores universales dos patas";" ";
575;1;"extractores universales tres patas";563;0;"extractores universales tres patas";"extractores universales tres patas";"extractores universales tres patas";"extractores universales tres patas";" ";
576;1;"herramientas de extraccion";563;0;"herramientas de extraccion";"herramientas de extraccion";"herramientas de extraccion";"herramientas de extraccion";" ";
577;1;"herramientas especiales automocion";563;0;"herramientas especiales automocion";"herramientas especiales automocion";"herramientas especiales automocion";"herramientas especiales automocion";" ";
578;1;"husillos mecanicos";563;0;"husillos mecanicos";"husillos mecanicos";"husillos mecanicos";"husillos mecanicos";" ";
579;1;"juego de extractores";563;0;"juego de extractores";"juego de extractores";"juego de extractores";"juego de extractores";" ";
580;1;"llaves de golpe";563;0;"llaves de golpe";"llaves de golpe";"llaves de golpe";"llaves de golpe";" ";
581;1;patas;563;0;patas;patas;patas;patas;" ";
582;1;"prensas y husillos hidraulicos";563;0;"prensas y husillos hidraulicos";"prensas y husillos hidraulicos";"prensas y husillos hidraulicos";"prensas y husillos hidraulicos";" ";
583;1;"programa basico de extractores";563;0;"programa basico de extractores";"programa basico de extractores";"programa basico de extractores";"programa basico de extractores";" ";
584;1;Pasahilos;474;0;Pasahilos;Pasahilos;Pasahilos;Pasahilos;" ";
585;1;Cabezas;584;0;Cabezas;Cabezas;Cabezas;Cabezas;" ";
