ID,Active,Name,Categories,Price,Tax,"Wholesale price",OnSale,Discount,DiscountPercent,DiscountFrom,DiscountTo,Reference,SupplierReference,Supplier,Manufacturer,Ean13,Upc,Ecotax,Width,Height,Depth,Weight,Quantity,MinimalQuantity,Visibility,AdditionalShippingCost,Unity,UnityPrice,ShortDescription,Description,Tags,Metatitle,MetaKeywords,MetaDescription,UrlRewritten,TextStock,TextBackorder,Avaiable,ProductAvaiableDate,ProductCreationDate,ShowPrice,ImageUrls,DeleteExistingImages,Feature,AvaiableOnline,Condition,Customizable,Uploadable,TextFields,OutStock,IdNameShop,AdvancedStockManagement,DependsOnStock,Warehouse
171,1,Tie,11,85,31,85,,,,,,171,,,,,,,,,,,100,1,both,,,,"Madder silk","Navy blue tie,white polka-dots print on silk madder,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i205-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i205-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i205-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
172,1,"Tie - Slim",11,95,31,95,,,,,,172,,,,,,,,,,,100,1,both,,,,"Silk grenadine","Burgundy slim tie with pomegrenate dots,width 6 cm,slip stitch at interlining 
                Available
                in black and
                sapphire blue
               Mens tie 100% silk grenadineDry clean","Tie - Slim","Tie - Slim","Tie - Slim","Silk grenadine",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3rena-t211-74_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3rena-t211-74_tu-2b.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3rena-t211-74_tu-3.jpg,,,1,new,0,0,0,0,1,,,
173,1,Tie,11,85,31,85,,,,,,173,,,,,,,,,,,100,1,both,,,,"Madder silk","Blue tie,red and caramel fantasy print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i200-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i200-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i200-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
174,1,"Tie - Slim",11,95,31,95,,,,,,174,,,,,,,,,,,100,1,both,,,,"Silk grenadine","Sapphire blue slim tie with pomegrenate dots,width 6 cmslip stitch at interlining 
                Available in
                black and burgundy
               Mens tie 100% silkDry clean","Tie - Slim","Tie - Slim","Tie - Slim","Silk grenadine",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3rena-t211-34_tu-1_1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3rena-t211-34_tu-2_1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3rena-t211-34_tu-3_1.jpg,,,1,new,0,0,0,0,1,,,
175,1,Tie,11,85,31,85,,,,,,175,,,,,,,,,,,100,1,both,,,,"Silk Jacquard","Jacquard navy blue tie,red polka-dots motif on twill silk, width 7 cm,slip stitch at interlining Mens tie 60% wool and 40% silkDry clean",Tie,Tie,Tie,"Silk Jacquard",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i210-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i210-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i210-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
176,1,Tie,11,85,31,85,,,,,,176,,,,,,,,,,,100,1,both,,,,"Silk Jacquard","Navy blue tie,grey pearl dotted Swiss on silk Jacquard,width 7 cm,slip stitch at interlining Available in width 6 cm Mens tie 100% silk JacquardDry clean",Tie,Tie,Tie,"Silk Jacquard",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e245-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e245-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e245-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
177,1,Tie,11,85,31,85,,,,,,177,,,,,,,,,,,100,1,both,,,,"Madder silk","Red tie,blue and ochre paisley print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-d242-76_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-d242-76_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-d242-76_tu-3.jpg,,,1,new,0,0,0,0,1,,,
178,1,"Tie - Slim",11,85,31,85,,,,,,178,,,,,,,,,,,100,1,both,,,,"Madder silk","Navy blue slim tie,red and sky blue floral print on madder silk,width 6 cm,slip stitch at interlining Available in width 7 cm Mens tie 100% madder silkDry clean","Tie - Slim","Tie - Slim","Tie - Slim","Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i213-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i213-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i213-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
179,1,Tie,11,85,31,85,,,,,,179,,,,,,,,,,,100,1,both,,,,"Madder silk","Petrol blue tie,white polka-dots print on madder silk,width 7 cm,slip stitch at interlining Available in burgundy Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-32_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-32_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-32_tu-3.jpg,,,1,new,0,0,0,0,1,,,
180,1,Tie,11,85,31,85,,,,,,180,,,,,,,,,,,100,1,both,,,,"Silk Jacquard","Jacquard navy blue tie,red polka-dots, width 6 cm,slip stitch at interlining Available in width 7 cm Mens tie 100% silk JacquardDry clean",Tie,Tie,Tie,"Silk Jacquard",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i217-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i217-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf3crav-i217-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
